# DEGENERATE GEOMETRY CSV FILE

# NUMBER OF COMPONENTS
20

# DegenGeom Type, SurfNdx, GeomID
LIFTING_SURFACE,horizontal_stabilizer,0,RZLFKLOOIG
# DegenGeom Type,nXsecs, nPnts/Xsec
SURFACE_NODE,6,33
# x,y,z,u,w
7.788999999999999702e+00, 0.000000000000000000e+00, 3.313999999999999724e-01, 1.000000000000000000e+00, 2.000000000000000000e+00
7.796078365373098507e+00, 0.000000000000000000e+00, 3.440857477978516155e-01, 1.000000000000000000e+00, 2.041733119767888294e+00
7.814816259663778020e+00, 0.000000000000000000e+00, 3.545143897542929468e-01, 1.000000000000000000e+00, 2.095955830069344827e+00
7.843808000201597963e+00, 0.000000000000000000e+00, 3.632278814705314218e-01, 1.000000000000000000e+00, 2.172260364380927289e+00
7.884569455622319367e+00, 0.000000000000000000e+00, 3.704224598505886368e-01, 1.000000000000000000e+00, 2.276535875536843889e+00
7.938687482702142972e+00, 0.000000000000000000e+00, 3.755670009857244862e-01, 1.000000000000000000e+00, 2.413466350417201589e+00
8.006419662926997916e+00, 0.000000000000000000e+00, 3.778848160908073739e-01, 1.000000000000000000e+00, 2.584161237591246607e+00
8.085626258510682618e+00, 0.000000000000000000e+00, 3.768689277012570171e-01, 1.000000000000000000e+00, 2.783663390284290440e+00
8.171425202257118769e+00, 0.000000000000000000e+00, 3.727064659731385565e-01, 1.000000000000000000e+00, 3.000000000000000000e+00
8.257088521573388462e+00, 0.000000000000000000e+00, 3.663155373582761554e-01, 1.000000000000000000e+00, 3.216336609715709116e+00
8.335963665481930462e+00, 0.000000000000000000e+00, 3.589573179658279156e-01, 1.000000000000000000e+00, 3.415838762408752949e+00
8.403359103809499686e+00, 0.000000000000000000e+00, 3.517541310353410333e-01, 1.000000000000000000e+00, 3.586533649582798411e+00
8.457362187024031641e+00, 0.000000000000000000e+00, 3.454286074039010224e-01, 1.000000000000000000e+00, 3.723464124463156111e+00
8.498448027821714490e+00, 0.000000000000000000e+00, 3.402921877613038770e-01, 1.000000000000000000e+00, 3.827739635619072267e+00
8.528489960327757302e+00, 0.000000000000000000e+00, 3.363541460739309930e-01, 1.000000000000000000e+00, 3.904044169930655173e+00
8.549825472724778663e+00, 0.000000000000000000e+00, 3.334608656855461706e-01, 1.000000000000000000e+00, 3.958266880232111262e+00
8.564666251610459469e+00, 0.000000000000000000e+00, 3.313999999999999724e-01, 1.000000000000000000e+00, 4.000000000000000000e+00
8.564666251610459469e+00, 3.252368593002658570e-01, 3.313999999999999169e-01, 1.199999999999999956e+00, 0.000000000000000000e+00
8.549825472724776887e+00, 3.252368593002658570e-01, 3.293391343144538297e-01, 1.199999999999999956e+00, 4.173311976788848798e-02
8.528489960327757302e+00, 3.252368593002658570e-01, 3.264458539260690073e-01, 1.199999999999999956e+00, 9.595583006934514658e-02
8.498448027821712714e+00, 3.252368593002658570e-01, 3.225078122386962343e-01, 1.199999999999999956e+00, 1.722603643809274832e-01
8.457362187024031641e+00, 3.252368593002658570e-01, 3.173713925960989224e-01, 1.199999999999999956e+00, 2.765358755368439447e-01
8.403359103809499686e+00, 3.252368593002658570e-01, 3.110458689646589669e-01, 1.199999999999999956e+00, 4.134663504172014781e-01
8.335963665481930462e+00, 3.252368593002658570e-01, 3.038426820341720846e-01, 1.199999999999999956e+00, 5.841612375912467181e-01
8.257088521573390238e+00, 3.252368593002658570e-01, 2.964844626417237894e-01, 1.199999999999999956e+00, 7.836633902842906618e-01
8.171425202257118769e+00, 3.252368593002658570e-01, 2.900935340268613882e-01, 1.199999999999999956e+00, 1.000000000000000000e+00
8.085626258510682618e+00, 3.252368593002658570e-01, 2.859310722987430387e-01, 1.199999999999999956e+00, 1.216336609715709338e+00
8.006419662926997916e+00, 3.252368593002659125e-01, 2.849151839091925709e-01, 1.199999999999999956e+00, 1.415838762408753171e+00
7.938687482702143861e+00, 3.252368593002658570e-01, 2.872329990142754585e-01, 1.199999999999999956e+00, 1.586533649582798411e+00
7.884569455622319367e+00, 3.252368593002658570e-01, 2.923775401494112525e-01, 1.199999999999999956e+00, 1.723464124463156111e+00
7.843808000201597963e+00, 3.252368593002658570e-01, 2.995721185294685229e-01, 1.199999999999999956e+00, 1.827739635619072489e+00
7.814816259663779796e+00, 3.252368593002658570e-01, 3.082856102457069980e-01, 1.199999999999999956e+00, 1.904044169930654951e+00
7.796078365373098507e+00, 3.252368593002658015e-01, 3.187142522021481628e-01, 1.199999999999999956e+00, 1.958266880232111484e+00
7.788999999999999702e+00, 3.252368593002658570e-01, 3.313999999999999169e-01, 1.199999999999999956e+00, 2.000000000000000000e+00
7.796078365373098507e+00, 3.252368593002658570e-01, 3.440857477978516155e-01, 1.199999999999999956e+00, 2.041733119767888294e+00
7.814816259663778020e+00, 3.252368593002658570e-01, 3.545143897542929468e-01, 1.199999999999999956e+00, 2.095955830069344827e+00
7.843808000201597963e+00, 3.252368593002658570e-01, 3.632278814705314218e-01, 1.199999999999999956e+00, 2.172260364380927289e+00
7.884569455622319367e+00, 3.252368593002658570e-01, 3.704224598505886368e-01, 1.199999999999999956e+00, 2.276535875536843889e+00
7.938687482702142972e+00, 3.252368593002658570e-01, 3.755670009857244862e-01, 1.199999999999999956e+00, 2.413466350417201589e+00
8.006419662926997916e+00, 3.252368593002658570e-01, 3.778848160908073739e-01, 1.199999999999999956e+00, 2.584161237591246607e+00
8.085626258510682618e+00, 3.252368593002658570e-01, 3.768689277012570726e-01, 1.199999999999999956e+00, 2.783663390284290440e+00
8.171425202257118769e+00, 3.252368593002658570e-01, 3.727064659731385565e-01, 1.199999999999999956e+00, 3.000000000000000000e+00
8.257088521573388462e+00, 3.252368593002658570e-01, 3.663155373582761554e-01, 1.199999999999999956e+00, 3.216336609715709116e+00
8.335963665481930462e+00, 3.252368593002658570e-01, 3.589573179658279156e-01, 1.199999999999999956e+00, 3.415838762408752949e+00
8.403359103809499686e+00, 3.252368593002658570e-01, 3.517541310353410333e-01, 1.199999999999999956e+00, 3.586533649582798411e+00
8.457362187024031641e+00, 3.252368593002658570e-01, 3.454286074039010224e-01, 1.199999999999999956e+00, 3.723464124463156111e+00
8.498448027821714490e+00, 3.252368593002658570e-01, 3.402921877613038770e-01, 1.199999999999999956e+00, 3.827739635619072267e+00
8.528489960327757302e+00, 3.252368593002658570e-01, 3.363541460739309930e-01, 1.199999999999999956e+00, 3.904044169930655173e+00
8.549825472724778663e+00, 3.252368593002658570e-01, 3.334608656855460596e-01, 1.199999999999999956e+00, 3.958266880232111262e+00
8.564666251610459469e+00, 3.252368593002658570e-01, 3.313999999999999169e-01, 1.199999999999999956e+00, 4.000000000000000000e+00
8.564666251610459469e+00, 6.504737186005317140e-01, 3.313999999999999724e-01, 1.399999999999999911e+00, 0.000000000000000000e+00
8.549825472724776887e+00, 6.504737186005317140e-01, 3.293391343144538297e-01, 1.399999999999999911e+00, 4.173311976788848798e-02
8.528489960327757302e+00, 6.504737186005317140e-01, 3.264458539260690073e-01, 1.399999999999999911e+00, 9.595583006934514658e-02
8.498448027821712714e+00, 6.504737186005317140e-01, 3.225078122386962343e-01, 1.399999999999999911e+00, 1.722603643809274832e-01
8.457362187024031641e+00, 6.504737186005317140e-01, 3.173713925960989224e-01, 1.399999999999999911e+00, 2.765358755368439447e-01
8.403359103809499686e+00, 6.504737186005317140e-01, 3.110458689646589669e-01, 1.399999999999999911e+00, 4.134663504172014781e-01
8.335963665481930462e+00, 6.504737186005317140e-01, 3.038426820341720846e-01, 1.399999999999999911e+00, 5.841612375912467181e-01
8.257088521573390238e+00, 6.504737186005317140e-01, 2.964844626417237894e-01, 1.399999999999999911e+00, 7.836633902842906618e-01
8.171425202257118769e+00, 6.504737186005317140e-01, 2.900935340268613882e-01, 1.399999999999999911e+00, 1.000000000000000000e+00
8.085626258510682618e+00, 6.504737186005317140e-01, 2.859310722987430387e-01, 1.399999999999999911e+00, 1.216336609715709338e+00
8.006419662926997916e+00, 6.504737186005318250e-01, 2.849151839091925709e-01, 1.399999999999999911e+00, 1.415838762408753171e+00
7.938687482702143861e+00, 6.504737186005317140e-01, 2.872329990142754585e-01, 1.399999999999999911e+00, 1.586533649582798411e+00
7.884569455622319367e+00, 6.504737186005317140e-01, 2.923775401494112525e-01, 1.399999999999999911e+00, 1.723464124463156111e+00
7.843808000201597963e+00, 6.504737186005317140e-01, 2.995721185294685229e-01, 1.399999999999999911e+00, 1.827739635619072489e+00
7.814816259663779796e+00, 6.504737186005317140e-01, 3.082856102457069980e-01, 1.399999999999999911e+00, 1.904044169930654951e+00
7.796078365373098507e+00, 6.504737186005316030e-01, 3.187142522021481628e-01, 1.399999999999999911e+00, 1.958266880232111484e+00
7.788999999999999702e+00, 6.504737186005317140e-01, 3.313999999999999724e-01, 1.399999999999999911e+00, 2.000000000000000000e+00
7.796078365373098507e+00, 6.504737186005317140e-01, 3.440857477978516155e-01, 1.399999999999999911e+00, 2.041733119767888294e+00
7.814816259663777132e+00, 6.504737186005317140e-01, 3.545143897542929468e-01, 1.399999999999999911e+00, 2.095955830069344827e+00
7.843808000201597963e+00, 6.504737186005317140e-01, 3.632278814705314218e-01, 1.399999999999999911e+00, 2.172260364380927289e+00
7.884569455622319367e+00, 6.504737186005317140e-01, 3.704224598505886368e-01, 1.399999999999999911e+00, 2.276535875536843889e+00
7.938687482702142972e+00, 6.504737186005317140e-01, 3.755670009857244862e-01, 1.399999999999999911e+00, 2.413466350417201589e+00
8.006419662926997916e+00, 6.504737186005317140e-01, 3.778848160908073739e-01, 1.399999999999999911e+00, 2.584161237591246607e+00
8.085626258510682618e+00, 6.504737186005317140e-01, 3.768689277012570171e-01, 1.399999999999999911e+00, 2.783663390284290440e+00
8.171425202257118769e+00, 6.504737186005317140e-01, 3.727064659731385565e-01, 1.399999999999999911e+00, 3.000000000000000000e+00
8.257088521573388462e+00, 6.504737186005317140e-01, 3.663155373582761554e-01, 1.399999999999999911e+00, 3.216336609715709116e+00
8.335963665481930462e+00, 6.504737186005317140e-01, 3.589573179658279156e-01, 1.399999999999999911e+00, 3.415838762408752949e+00
8.403359103809499686e+00, 6.504737186005317140e-01, 3.517541310353410333e-01, 1.399999999999999911e+00, 3.586533649582798411e+00
8.457362187024031641e+00, 6.504737186005317140e-01, 3.454286074039010224e-01, 1.399999999999999911e+00, 3.723464124463156111e+00
8.498448027821714490e+00, 6.504737186005317140e-01, 3.402921877613038770e-01, 1.399999999999999911e+00, 3.827739635619072267e+00
8.528489960327757302e+00, 6.504737186005317140e-01, 3.363541460739309930e-01, 1.399999999999999911e+00, 3.904044169930655173e+00
8.549825472724778663e+00, 6.504737186005317140e-01, 3.334608656855461706e-01, 1.399999999999999911e+00, 3.958266880232111262e+00
8.564666251610459469e+00, 6.504737186005317140e-01, 3.313999999999999724e-01, 1.399999999999999911e+00, 4.000000000000000000e+00
8.564666251610459469e+00, 9.757105779007978485e-01, 3.313999999999999724e-01, 1.600000000000000089e+00, 0.000000000000000000e+00
8.549825472724776887e+00, 9.757105779007978485e-01, 3.293391343144538297e-01, 1.600000000000000089e+00, 4.173311976788848798e-02
8.528489960327757302e+00, 9.757105779007977375e-01, 3.264458539260690073e-01, 1.600000000000000089e+00, 9.595583006934514658e-02
8.498448027821712714e+00, 9.757105779007979596e-01, 3.225078122386962343e-01, 1.600000000000000089e+00, 1.722603643809274832e-01
8.457362187024031641e+00, 9.757105779007978485e-01, 3.173713925960989224e-01, 1.600000000000000089e+00, 2.765358755368439447e-01
8.403359103809499686e+00, 9.757105779007978485e-01, 3.110458689646589669e-01, 1.600000000000000089e+00, 4.134663504172014781e-01
8.335963665481930462e+00, 9.757105779007977375e-01, 3.038426820341720846e-01, 1.600000000000000089e+00, 5.841612375912467181e-01
8.257088521573390238e+00, 9.757105779007978485e-01, 2.964844626417237894e-01, 1.600000000000000089e+00, 7.836633902842906618e-01
8.171425202257118769e+00, 9.757105779007978485e-01, 2.900935340268613882e-01, 1.600000000000000089e+00, 1.000000000000000000e+00
8.085626258510682618e+00, 9.757105779007978485e-01, 2.859310722987430387e-01, 1.600000000000000089e+00, 1.216336609715709338e+00
8.006419662926997916e+00, 9.757105779007979596e-01, 2.849151839091925709e-01, 1.600000000000000089e+00, 1.415838762408753171e+00
7.938687482702143861e+00, 9.757105779007979596e-01, 2.872329990142754585e-01, 1.600000000000000089e+00, 1.586533649582798411e+00
7.884569455622319367e+00, 9.757105779007977375e-01, 2.923775401494112525e-01, 1.600000000000000089e+00, 1.723464124463156111e+00
7.843808000201597963e+00, 9.757105779007978485e-01, 2.995721185294685229e-01, 1.600000000000000089e+00, 1.827739635619072489e+00
7.814816259663779796e+00, 9.757105779007978485e-01, 3.082856102457069980e-01, 1.600000000000000089e+00, 1.904044169930654951e+00
7.796078365373098507e+00, 9.757105779007978485e-01, 3.187142522021481628e-01, 1.600000000000000089e+00, 1.958266880232111484e+00
7.788999999999999702e+00, 9.757105779007978485e-01, 3.313999999999999724e-01, 1.600000000000000089e+00, 2.000000000000000000e+00
7.796078365373098507e+00, 9.757105779007978485e-01, 3.440857477978516155e-01, 1.600000000000000089e+00, 2.041733119767888294e+00
7.814816259663777132e+00, 9.757105779007979596e-01, 3.545143897542929468e-01, 1.600000000000000089e+00, 2.095955830069344827e+00
7.843808000201597963e+00, 9.757105779007978485e-01, 3.632278814705314218e-01, 1.600000000000000089e+00, 2.172260364380927289e+00
7.884569455622319367e+00, 9.757105779007978485e-01, 3.704224598505886368e-01, 1.600000000000000089e+00, 2.276535875536843889e+00
7.938687482702142972e+00, 9.757105779007978485e-01, 3.755670009857244862e-01, 1.600000000000000089e+00, 2.413466350417201589e+00
8.006419662926997916e+00, 9.757105779007977375e-01, 3.778848160908073739e-01, 1.600000000000000089e+00, 2.584161237591246607e+00
8.085626258510682618e+00, 9.757105779007979596e-01, 3.768689277012570171e-01, 1.600000000000000089e+00, 2.783663390284290440e+00
8.171425202257118769e+00, 9.757105779007978485e-01, 3.727064659731385565e-01, 1.600000000000000089e+00, 3.000000000000000000e+00
8.257088521573388462e+00, 9.757105779007977375e-01, 3.663155373582761554e-01, 1.600000000000000089e+00, 3.216336609715709116e+00
8.335963665481930462e+00, 9.757105779007978485e-01, 3.589573179658279156e-01, 1.600000000000000089e+00, 3.415838762408752949e+00
8.403359103809499686e+00, 9.757105779007979596e-01, 3.517541310353410333e-01, 1.600000000000000089e+00, 3.586533649582798411e+00
8.457362187024031641e+00, 9.757105779007978485e-01, 3.454286074039010224e-01, 1.600000000000000089e+00, 3.723464124463156111e+00
8.498448027821714490e+00, 9.757105779007977375e-01, 3.402921877613038770e-01, 1.600000000000000089e+00, 3.827739635619072267e+00
8.528489960327757302e+00, 9.757105779007978485e-01, 3.363541460739309930e-01, 1.600000000000000089e+00, 3.904044169930655173e+00
8.549825472724778663e+00, 9.757105779007978485e-01, 3.334608656855461706e-01, 1.600000000000000089e+00, 3.958266880232111262e+00
8.564666251610459469e+00, 9.757105779007978485e-01, 3.313999999999999724e-01, 1.600000000000000089e+00, 4.000000000000000000e+00
8.564666251610459469e+00, 1.300947437201063650e+00, 3.313999999999999169e-01, 1.800000000000000044e+00, 0.000000000000000000e+00
8.549825472724776887e+00, 1.300947437201063650e+00, 3.293391343144538297e-01, 1.800000000000000044e+00, 4.173311976788848798e-02
8.528489960327757302e+00, 1.300947437201063650e+00, 3.264458539260690073e-01, 1.800000000000000044e+00, 9.595583006934514658e-02
8.498448027821712714e+00, 1.300947437201063650e+00, 3.225078122386962343e-01, 1.800000000000000044e+00, 1.722603643809274832e-01
8.457362187024031641e+00, 1.300947437201063650e+00, 3.173713925960989224e-01, 1.800000000000000044e+00, 2.765358755368439447e-01
8.403359103809499686e+00, 1.300947437201063650e+00, 3.110458689646589669e-01, 1.800000000000000044e+00, 4.134663504172014781e-01
8.335963665481930462e+00, 1.300947437201063650e+00, 3.038426820341720846e-01, 1.800000000000000044e+00, 5.841612375912467181e-01
8.257088521573390238e+00, 1.300947437201063650e+00, 2.964844626417237894e-01, 1.800000000000000044e+00, 7.836633902842906618e-01
8.171425202257118769e+00, 1.300947437201063650e+00, 2.900935340268613882e-01, 1.800000000000000044e+00, 1.000000000000000000e+00
8.085626258510682618e+00, 1.300947437201063650e+00, 2.859310722987430387e-01, 1.800000000000000044e+00, 1.216336609715709338e+00
8.006419662926997916e+00, 1.300947437201063650e+00, 2.849151839091925709e-01, 1.800000000000000044e+00, 1.415838762408753171e+00
7.938687482702143861e+00, 1.300947437201063650e+00, 2.872329990142754585e-01, 1.800000000000000044e+00, 1.586533649582798411e+00
7.884569455622319367e+00, 1.300947437201063650e+00, 2.923775401494112525e-01, 1.800000000000000044e+00, 1.723464124463156111e+00
7.843808000201597963e+00, 1.300947437201063650e+00, 2.995721185294685229e-01, 1.800000000000000044e+00, 1.827739635619072489e+00
7.814816259663779796e+00, 1.300947437201063650e+00, 3.082856102457069980e-01, 1.800000000000000044e+00, 1.904044169930654951e+00
7.796078365373098507e+00, 1.300947437201063650e+00, 3.187142522021481628e-01, 1.800000000000000044e+00, 1.958266880232111484e+00
7.788999999999999702e+00, 1.300947437201063650e+00, 3.313999999999999169e-01, 1.800000000000000044e+00, 2.000000000000000000e+00
7.796078365373098507e+00, 1.300947437201063650e+00, 3.440857477978516155e-01, 1.800000000000000044e+00, 2.041733119767888294e+00
7.814816259663778020e+00, 1.300947437201063650e+00, 3.545143897542929468e-01, 1.800000000000000044e+00, 2.095955830069344827e+00
7.843808000201597963e+00, 1.300947437201063650e+00, 3.632278814705314218e-01, 1.800000000000000044e+00, 2.172260364380927289e+00
7.884569455622319367e+00, 1.300947437201063650e+00, 3.704224598505886368e-01, 1.800000000000000044e+00, 2.276535875536843889e+00
7.938687482702142972e+00, 1.300947437201063650e+00, 3.755670009857244862e-01, 1.800000000000000044e+00, 2.413466350417201589e+00
8.006419662926997916e+00, 1.300947437201063650e+00, 3.778848160908073739e-01, 1.800000000000000044e+00, 2.584161237591246607e+00
8.085626258510682618e+00, 1.300947437201063650e+00, 3.768689277012570726e-01, 1.800000000000000044e+00, 2.783663390284290440e+00
8.171425202257118769e+00, 1.300947437201063650e+00, 3.727064659731385565e-01, 1.800000000000000044e+00, 3.000000000000000000e+00
8.257088521573388462e+00, 1.300947437201063650e+00, 3.663155373582761554e-01, 1.800000000000000044e+00, 3.216336609715709116e+00
8.335963665481930462e+00, 1.300947437201063650e+00, 3.589573179658279156e-01, 1.800000000000000044e+00, 3.415838762408752949e+00
8.403359103809499686e+00, 1.300947437201063650e+00, 3.517541310353410333e-01, 1.800000000000000044e+00, 3.586533649582798411e+00
8.457362187024031641e+00, 1.300947437201063650e+00, 3.454286074039010224e-01, 1.800000000000000044e+00, 3.723464124463156111e+00
8.498448027821714490e+00, 1.300947437201063650e+00, 3.402921877613038770e-01, 1.800000000000000044e+00, 3.827739635619072267e+00
8.528489960327757302e+00, 1.300947437201063650e+00, 3.363541460739309930e-01, 1.800000000000000044e+00, 3.904044169930655173e+00
8.549825472724778663e+00, 1.300947437201063650e+00, 3.334608656855460596e-01, 1.800000000000000044e+00, 3.958266880232111262e+00
8.564666251610459469e+00, 1.300947437201063650e+00, 3.313999999999999169e-01, 1.800000000000000044e+00, 4.000000000000000000e+00
8.564666251610459469e+00, 1.626184296501329563e+00, 3.313999999999999724e-01, 2.000000000000000000e+00, 0.000000000000000000e+00
8.549825472724776887e+00, 1.626184296501329563e+00, 3.293391343144538297e-01, 2.000000000000000000e+00, 4.173311976788848798e-02
8.528489960327757302e+00, 1.626184296501329563e+00, 3.264458539260690073e-01, 2.000000000000000000e+00, 9.595583006934514658e-02
8.498448027821712714e+00, 1.626184296501329563e+00, 3.225078122386962343e-01, 2.000000000000000000e+00, 1.722603643809274832e-01
8.457362187024031641e+00, 1.626184296501329563e+00, 3.173713925960989224e-01, 2.000000000000000000e+00, 2.765358755368439447e-01
8.403359103809499686e+00, 1.626184296501329563e+00, 3.110458689646589669e-01, 2.000000000000000000e+00, 4.134663504172014781e-01
8.335963665481930462e+00, 1.626184296501329563e+00, 3.038426820341720846e-01, 2.000000000000000000e+00, 5.841612375912467181e-01
8.257088521573390238e+00, 1.626184296501329563e+00, 2.964844626417237894e-01, 2.000000000000000000e+00, 7.836633902842906618e-01
8.171425202257118769e+00, 1.626184296501329563e+00, 2.900935340268613882e-01, 2.000000000000000000e+00, 1.000000000000000000e+00
8.085626258510682618e+00, 1.626184296501329563e+00, 2.859310722987430387e-01, 2.000000000000000000e+00, 1.216336609715709338e+00
8.006419662926997916e+00, 1.626184296501329563e+00, 2.849151839091925709e-01, 2.000000000000000000e+00, 1.415838762408753171e+00
7.938687482702143861e+00, 1.626184296501329563e+00, 2.872329990142754585e-01, 2.000000000000000000e+00, 1.586533649582798411e+00
7.884569455622319367e+00, 1.626184296501329563e+00, 2.923775401494112525e-01, 2.000000000000000000e+00, 1.723464124463156111e+00
7.843808000201597963e+00, 1.626184296501329563e+00, 2.995721185294685229e-01, 2.000000000000000000e+00, 1.827739635619072489e+00
7.814816259663779796e+00, 1.626184296501329563e+00, 3.082856102457069980e-01, 2.000000000000000000e+00, 1.904044169930654951e+00
7.796078365373098507e+00, 1.626184296501329563e+00, 3.187142522021481628e-01, 2.000000000000000000e+00, 1.958266880232111484e+00
7.788999999999999702e+00, 1.626184296501329563e+00, 3.313999999999999724e-01, 2.000000000000000000e+00, 2.000000000000000000e+00
7.796078365373098507e+00, 1.626184296501329563e+00, 3.440857477978516155e-01, 2.000000000000000000e+00, 2.041733119767888294e+00
7.814816259663778020e+00, 1.626184296501329563e+00, 3.545143897542929468e-01, 2.000000000000000000e+00, 2.095955830069344827e+00
7.843808000201597963e+00, 1.626184296501329563e+00, 3.632278814705314218e-01, 2.000000000000000000e+00, 2.172260364380927289e+00
7.884569455622319367e+00, 1.626184296501329563e+00, 3.704224598505886368e-01, 2.000000000000000000e+00, 2.276535875536843889e+00
7.938687482702142972e+00, 1.626184296501329563e+00, 3.755670009857244862e-01, 2.000000000000000000e+00, 2.413466350417201589e+00
8.006419662926997916e+00, 1.626184296501329563e+00, 3.778848160908073739e-01, 2.000000000000000000e+00, 2.584161237591246607e+00
8.085626258510682618e+00, 1.626184296501329563e+00, 3.768689277012570171e-01, 2.000000000000000000e+00, 2.783663390284290440e+00
8.171425202257118769e+00, 1.626184296501329563e+00, 3.727064659731385565e-01, 2.000000000000000000e+00, 3.000000000000000000e+00
8.257088521573388462e+00, 1.626184296501329563e+00, 3.663155373582761554e-01, 2.000000000000000000e+00, 3.216336609715709116e+00
8.335963665481930462e+00, 1.626184296501329563e+00, 3.589573179658279156e-01, 2.000000000000000000e+00, 3.415838762408752949e+00
8.403359103809499686e+00, 1.626184296501329563e+00, 3.517541310353410333e-01, 2.000000000000000000e+00, 3.586533649582798411e+00
8.457362187024031641e+00, 1.626184296501329563e+00, 3.454286074039010224e-01, 2.000000000000000000e+00, 3.723464124463156111e+00
8.498448027821714490e+00, 1.626184296501329563e+00, 3.402921877613038770e-01, 2.000000000000000000e+00, 3.827739635619072267e+00
8.528489960327757302e+00, 1.626184296501329563e+00, 3.363541460739309930e-01, 2.000000000000000000e+00, 3.904044169930655173e+00
8.549825472724778663e+00, 1.626184296501329563e+00, 3.334608656855461706e-01, 2.000000000000000000e+00, 3.958266880232111262e+00
8.564666251610459469e+00, 1.626184296501329563e+00, 3.313999999999999724e-01, 2.000000000000000000e+00, 4.000000000000000000e+00
SURFACE_FACE,5,32
# nx,ny,nz,area
1.375452178079012433e-01, -0.000000000000000000e+00, -9.904954886611936349e-01, 4.873084602205727742e-03
1.343787028364923641e-01, -0.000000000000000000e+00, -9.909300501165467789e-01, 7.002608350359751203e-03
1.299729112230813000e-01, -0.000000000000000000e+00, -9.915175451539912643e-01, 9.854332707808036509e-03
1.240511317133357466e-01, -0.000000000000000000e+00, -9.922758269355554939e-01, 1.346664854672144709e-02
1.163372804870482224e-01, -0.000000000000000000e+00, -9.932097649383425653e-01, 1.768387081687182102e-02
1.062741705766557521e-01, -0.000000000000000000e+00, -9.943368647838839447e-01, 2.204432066147674063e-02
9.288614272299929031e-02, -0.000000000000000000e+00, -9.956767369432925063e-01, 2.576449075271621675e-02
7.439843356404367281e-02, -0.000000000000000000e+00, -9.972285962021028016e-01, 2.793829723472302309e-02
4.845714581922621472e-02, -0.000000000000000000e+00, -9.988252625054365730e-01, 2.793779857487254520e-02
1.282475070287717768e-02, -0.000000000000000000e+00, -9.999177595029549170e-01, 2.576302314733294394e-02
-3.420027488212300237e-02, 0.000000000000000000e+00, -9.994149994861930564e-01, 2.204189609042929432e-02
-9.463487427743960678e-02, 0.000000000000000000e+00, -9.955120494351101801e-01, 1.768052648780735897e-02
-1.738176756008516788e-01, 0.000000000000000000e+00, -9.847778509129443414e-01, 1.346204905934178520e-02
-2.878318126925686893e-01, 0.000000000000000000e+00, -9.576809738123182036e-01, 9.845849396623878105e-03
-4.863091691323282451e-01, 0.000000000000000000e+00, -8.737868115380459377e-01, 6.974531783415699460e-03
-8.732578089029167101e-01, -8.316485924785097246e-17, -4.872584521484230602e-01, 4.724690383051894163e-03
-8.732578089029149337e-01, -0.000000000000000000e+00, 4.872584521484262798e-01, 4.724690383051862938e-03
-4.863091691323693788e-01, -0.000000000000000000e+00, 8.737868115380230671e-01, 6.974531783415220676e-03
-2.878318126925525355e-01, -0.000000000000000000e+00, 9.576809738123229776e-01, 9.845849396624431482e-03
