# DEGENERATE GEOMETRY CSV FILE

# NUMBER OF COMPONENTS
22

# DegenGeom Type, SurfNdx, GeomID
LIFTING_SURFACE,horizontal_stabilizer,0,YIXOZNKZDR
# DegenGeom Type,nXsecs, nPnts/Xsec
SURFACE_NODE,6,33
# x,y,z,u,w
7.940461553413650009e+00, 0.000000000000000000e+00, 4.193561442063285516e-01, 1.000000000000000000e+00, 2.172260364380927289e+00
8.053104992488972158e+00, 0.000000000000000000e+00, 4.392405458452542932e-01, 1.000000000000000000e+00, 2.276535875536843889e+00
8.202660662297246219e+00, 0.000000000000000000e+00, 4.534540189194343762e-01, 1.000000000000000000e+00, 2.413466350417201589e+00
8.389838166167676192e+00, 0.000000000000000000e+00, 4.598584698271096505e-01, 1.000000000000000000e+00, 2.584161237591246607e+00
8.608724743323092454e+00, 0.000000000000000000e+00, 4.570530870740393548e-01, 1.000000000000000000e+00, 2.783663390284290440e+00
8.845829568408593246e+00, 0.000000000000000000e+00, 4.455501510601961312e-01, 1.000000000000000000e+00, 3.000000000000000000e+00
9.082559596260139756e+00, 0.000000000000000000e+00, 4.278888612447982465e-01, 1.000000000000000000e+00, 3.216336609715709116e+00
9.300530491491439733e+00, 0.000000000000000000e+00, 4.075528571084883755e-01, 1.000000000000000000e+00, 3.415838762408752949e+00
9.486777251510590148e+00, 0.000000000000000000e+00, 3.876462488598165224e-01, 1.000000000000000000e+00, 3.586533649582798411e+00
9.636014540610929657e+00, 0.000000000000000000e+00, 3.701677711931543047e-01, 1.000000000000000000e+00, 3.723464124463156111e+00
9.749555100950850317e+00, 0.000000000000000000e+00, 3.559735454267069499e-01, 1.000000000000000000e+00, 3.827739635619072267e+00
9.832576228451525679e+00, 0.000000000000000000e+00, 3.450924803179968303e-01, 1.000000000000000000e+00, 3.904044169930655173e+00
9.891536436133142374e+00, 0.000000000000000000e+00, 3.370957874176063740e-01, 1.000000000000000000e+00, 3.958266880232111262e+00
9.932548660183345035e+00, 0.000000000000000000e+00, 3.313999999999999724e-01, 1.000000000000000000e+00, 4.000000000000000000e+00
9.932548660183345035e+00, 8.987899532148763138e-01, 3.313999999999999169e-01, 1.199999999999999956e+00, 0.000000000000000000e+00
9.891536436133142374e+00, 8.987899532148762027e-01, 3.257042125823936263e-01, 1.199999999999999956e+00, 4.173311976788848798e-02
9.832576228451523903e+00, 8.987899532148763138e-01, 3.177075196820031699e-01, 1.199999999999999956e+00, 9.595583006934514658e-02
9.749555100950850317e+00, 8.987899532148760917e-01, 3.068264545732932724e-01, 1.199999999999999956e+00, 1.722603643809274832e-01
9.636014540610929657e+00, 8.987899532148764248e-01, 2.926322288068458066e-01, 1.199999999999999956e+00, 2.765358755368439447e-01
9.486777251510593700e+00, 8.987899532148763138e-01, 2.751537511401834779e-01, 1.199999999999999956e+00, 4.134663504172014781e-01
9.300530491491441509e+00, 8.987899532148763138e-01, 2.552471428915116802e-01, 1.199999999999999956e+00, 5.841612375912467181e-01
9.082559596260139756e+00, 8.987899532148763138e-01, 2.349111387552018093e-01, 1.199999999999999956e+00, 7.836633902842906618e-01
8.845829568408591470e+00, 8.987899532148763138e-01, 2.172498489398038690e-01, 1.199999999999999956e+00, 1.000000000000000000e+00
8.608724743323090678e+00, 8.987899532148763138e-01, 2.057469129259606455e-01, 1.199999999999999956e+00, 1.216336609715709338e+00
8.389838166167681521e+00, 8.987899532148763138e-01, 2.029415301728902943e-01, 1.199999999999999956e+00, 1.415838762408753171e+00
8.202660662297247995e+00, 8.987899532148763138e-01, 2.093459810805655685e-01, 1.199999999999999956e+00, 1.586533649582798411e+00
8.053104992488972158e+00, 8.987899532148763138e-01, 2.235594541547456515e-01, 1.199999999999999956e+00, 1.723464124463156111e+00
7.940461553413651785e+00, 8.987899532148763138e-01, 2.434438557936713099e-01, 1.199999999999999956e+00, 1.827739635619072489e+00
7.860343195182318610e+00, 8.987899532148762027e-01, 2.675237102593392424e-01, 1.199999999999999956e+00, 1.904044169930654951e+00
7.808561016842351599e+00, 8.987899532148763138e-01, 2.963430181614178371e-01, 1.199999999999999956e+00, 1.958266880232111484e+00
7.788999999999999702e+00, 8.987899532148763138e-01, 3.313999999999999169e-01, 1.199999999999999956e+00, 2.000000000000000000e+00
7.808561016842350710e+00, 8.987899532148763138e-01, 3.664569818385817745e-01, 1.199999999999999956e+00, 2.041733119767888294e+00
7.860343195182318610e+00, 8.987899532148762027e-01, 3.952762897406606468e-01, 1.199999999999999956e+00, 2.095955830069344827e+00
7.940461553413650009e+00, 8.987899532148763138e-01, 4.193561442063285516e-01, 1.199999999999999956e+00, 2.172260364380927289e+00
8.053104992488972158e+00, 8.987899532148763138e-01, 4.392405458452544043e-01, 1.199999999999999956e+00, 2.276535875536843889e+00
8.202660662297246219e+00, 8.987899532148760917e-01, 4.534540189194343762e-01, 1.199999999999999956e+00, 2.413466350417201589e+00
8.389838166167676192e+00, 8.987899532148763138e-01, 4.598584698271096505e-01, 1.199999999999999956e+00, 2.584161237591246607e+00
8.608724743323092454e+00, 8.987899532148763138e-01, 4.570530870740393548e-01, 1.199999999999999956e+00, 2.783663390284290440e+00
8.845829568408593246e+00, 8.987899532148763138e-01, 4.455501510601961312e-01, 1.199999999999999956e+00, 3.000000000000000000e+00
9.082559596260139756e+00, 8.987899532148763138e-01, 4.278888612447982465e-01, 1.199999999999999956e+00, 3.216336609715709116e+00
9.300530491491439733e+00, 8.987899532148764248e-01, 4.075528571084883755e-01, 1.199999999999999956e+00, 3.415838762408752949e+00
9.486777251510590148e+00, 8.987899532148763138e-01, 3.876462488598166334e-01, 1.199999999999999956e+00, 3.586533649582798411e+00
9.636014540610929657e+00, 8.987899532148763138e-01, 3.701677711931543047e-01, 1.199999999999999956e+00, 3.723464124463156111e+00
9.749555100950850317e+00, 8.987899532148762027e-01, 3.559735454267069499e-01, 1.199999999999999956e+00, 3.827739635619072267e+00
9.832576228451525679e+00, 8.987899532148762027e-01, 3.450924803179968303e-01, 1.199999999999999956e+00, 3.904044169930655173e+00
9.891536436133142374e+00, 8.987899532148764248e-01, 3.370957874176063740e-01, 1.199999999999999956e+00, 3.958266880232111262e+00
9.932548660183345035e+00, 8.987899532148763138e-01, 3.313999999999999169e-01, 1.199999999999999956e+00, 4.000000000000000000e+00
9.932548660183345035e+00, 1.797579906429752628e+00, 3.313999999999999724e-01, 1.399999999999999911e+00, 0.000000000000000000e+00
9.891536436133142374e+00, 1.797579906429752405e+00, 3.257042125823936263e-01, 1.399999999999999911e+00, 4.173311976788848798e-02
9.832576228451523903e+00, 1.797579906429752628e+00, 3.177075196820031699e-01, 1.399999999999999911e+00, 9.595583006934514658e-02
9.749555100950850317e+00, 1.797579906429752183e+00, 3.068264545732932724e-01, 1.399999999999999911e+00, 1.722603643809274832e-01
9.636014540610929657e+00, 1.797579906429752850e+00, 2.926322288068458066e-01, 1.399999999999999911e+00, 2.765358755368439447e-01
9.486777251510593700e+00, 1.797579906429752628e+00, 2.751537511401834779e-01, 1.399999999999999911e+00, 4.134663504172014781e-01
9.300530491491441509e+00, 1.797579906429752628e+00, 2.552471428915116802e-01, 1.399999999999999911e+00, 5.841612375912467181e-01
9.082559596260139756e+00, 1.797579906429752628e+00, 2.349111387552018093e-01, 1.399999999999999911e+00, 7.836633902842906618e-01
8.845829568408591470e+00, 1.797579906429752628e+00, 2.172498489398038690e-01, 1.399999999999999911e+00, 1.000000000000000000e+00
8.608724743323090678e+00, 1.797579906429752628e+00, 2.057469129259606455e-01, 1.399999999999999911e+00, 1.216336609715709338e+00
8.389838166167681521e+00, 1.797579906429752628e+00, 2.029415301728902943e-01, 1.399999999999999911e+00, 1.415838762408753171e+00
8.202660662297247995e+00, 1.797579906429752628e+00, 2.093459810805655685e-01, 1.399999999999999911e+00, 1.586533649582798411e+00
8.053104992488972158e+00, 1.797579906429752628e+00, 2.235594541547456515e-01, 1.399999999999999911e+00, 1.723464124463156111e+00
7.940461553413651785e+00, 1.797579906429752628e+00, 2.434438557936713099e-01, 1.399999999999999911e+00, 1.827739635619072489e+00
7.860343195182318610e+00, 1.797579906429752405e+00, 2.675237102593392424e-01, 1.399999999999999911e+00, 1.904044169930654951e+00
7.808561016842350710e+00, 1.797579906429752628e+00, 2.963430181614178371e-01, 1.399999999999999911e+00, 1.958266880232111484e+00
7.788999999999999702e+00, 1.797579906429752628e+00, 3.313999999999999724e-01, 1.399999999999999911e+00, 2.000000000000000000e+00
7.808561016842350710e+00, 1.797579906429752628e+00, 3.664569818385817745e-01, 1.399999999999999911e+00, 2.041733119767888294e+00
7.860343195182318610e+00, 1.797579906429752405e+00, 3.952762897406606468e-01, 1.399999999999999911e+00, 2.095955830069344827e+00
7.940461553413650009e+00, 1.797579906429752628e+00, 4.193561442063285516e-01, 1.399999999999999911e+00, 2.172260364380927289e+00
8.053104992488972158e+00, 1.797579906429752628e+00, 4.392405458452542932e-01, 1.399999999999999911e+00, 2.276535875536843889e+00
8.202660662297246219e+00, 1.797579906429752183e+00, 4.534540189194343762e-01, 1.399999999999999911e+00, 2.413466350417201589e+00
8.389838166167676192e+00, 1.797579906429752628e+00, 4.598584698271096505e-01, 1.399999999999999911e+00, 2.584161237591246607e+00
8.608724743323092454e+00, 1.797579906429752628e+00, 4.570530870740393548e-01, 1.399999999999999911e+00, 2.783663390284290440e+00
8.845829568408593246e+00, 1.797579906429752628e+00, 4.455501510601961312e-01, 1.399999999999999911e+00, 3.000000000000000000e+00
9.082559596260139756e+00, 1.797579906429752628e+00, 4.278888612447982465e-01, 1.399999999999999911e+00, 3.216336609715709116e+00
9.300530491491439733e+00, 1.797579906429752850e+00, 4.075528571084883755e-01, 1.399999999999999911e+00, 3.415838762408752949e+00
9.486777251510590148e+00, 1.797579906429752628e+00, 3.876462488598165224e-01, 1.399999999999999911e+00, 3.586533649582798411e+00
9.636014540610929657e+00, 1.797579906429752628e+00, 3.701677711931543047e-01, 1.399999999999999911e+00, 3.723464124463156111e+00
9.749555100950850317e+00, 1.797579906429752405e+00, 3.559735454267069499e-01, 1.399999999999999911e+00, 3.827739635619072267e+00
9.832576228451525679e+00, 1.797579906429752405e+00, 3.450924803179968303e-01, 1.399999999999999911e+00, 3.904044169930655173e+00
9.891536436133142374e+00, 1.797579906429752850e+00, 3.370957874176063740e-01, 1.399999999999999911e+00, 3.958266880232111262e+00
9.932548660183345035e+00, 1.797579906429752628e+00, 3.313999999999999724e-01, 1.399999999999999911e+00, 4.000000000000000000e+00
9.932548660183345035e+00, 2.696369859644629940e+00, 3.313999999999999724e-01, 1.600000000000000089e+00, 0.000000000000000000e+00
9.891536436133142374e+00, 2.696369859644629940e+00, 3.257042125823936263e-01, 1.600000000000000089e+00, 4.173311976788848798e-02
9.832576228451523903e+00, 2.696369859644629940e+00, 3.177075196820031699e-01, 1.600000000000000089e+00, 9.595583006934514658e-02
9.749555100950850317e+00, 2.696369859644629940e+00, 3.068264545732932724e-01, 1.600000000000000089e+00, 1.722603643809274832e-01
9.636014540610929657e+00, 2.696369859644629940e+00, 2.926322288068458066e-01, 1.600000000000000089e+00, 2.765358755368439447e-01
9.486777251510593700e+00, 2.696369859644629940e+00, 2.751537511401834779e-01, 1.600000000000000089e+00, 4.134663504172014781e-01
9.300530491491441509e+00, 2.696369859644629940e+00, 2.552471428915116802e-01, 1.600000000000000089e+00, 5.841612375912467181e-01
9.082559596260139756e+00, 2.696369859644629940e+00, 2.349111387552018093e-01, 1.600000000000000089e+00, 7.836633902842906618e-01
8.845829568408591470e+00, 2.696369859644629940e+00, 2.172498489398038690e-01, 1.600000000000000089e+00, 1.000000000000000000e+00
8.608724743323090678e+00, 2.696369859644629940e+00, 2.057469129259606455e-01, 1.600000000000000089e+00, 1.216336609715709338e+00
8.389838166167681521e+00, 2.696369859644629940e+00, 2.029415301728902943e-01, 1.600000000000000089e+00, 1.415838762408753171e+00
8.202660662297247995e+00, 2.696369859644629940e+00, 2.093459810805655685e-01, 1.600000000000000089e+00, 1.586533649582798411e+00
8.053104992488972158e+00, 2.696369859644629940e+00, 2.235594541547456515e-01, 1.600000000000000089e+00, 1.723464124463156111e+00
7.940461553413651785e+00, 2.696369859644630385e+00, 2.434438557936713099e-01, 1.600000000000000089e+00, 1.827739635619072489e+00
7.860343195182318610e+00, 2.696369859644629940e+00, 2.675237102593392424e-01, 1.600000000000000089e+00, 1.904044169930654951e+00
7.808561016842350710e+00, 2.696369859644629940e+00, 2.963430181614178371e-01, 1.600000000000000089e+00, 1.958266880232111484e+00
7.788999999999999702e+00, 2.696369859644629940e+00, 3.313999999999999724e-01, 1.600000000000000089e+00, 2.000000000000000000e+00
7.808561016842350710e+00, 2.696369859644629940e+00, 3.664569818385817745e-01, 1.600000000000000089e+00, 2.041733119767888294e+00
7.860343195182318610e+00, 2.696369859644629940e+00, 3.952762897406606468e-01, 1.600000000000000089e+00, 2.095955830069344827e+00
7.940461553413650009e+00, 2.696369859644629940e+00, 4.193561442063285516e-01, 1.600000000000000089e+00, 2.172260364380927289e+00
8.053104992488972158e+00, 2.696369859644629940e+00, 4.392405458452542932e-01, 1.600000000000000089e+00, 2.276535875536843889e+00
8.202660662297246219e+00, 2.696369859644629940e+00, 4.534540189194343762e-01, 1.600000000000000089e+00, 2.413466350417201589e+00
8.389838166167676192e+00, 2.696369859644629940e+00, 4.598584698271096505e-01, 1.600000000000000089e+00, 2.584161237591246607e+00
8.608724743323092454e+00, 2.696369859644629940e+00, 4.570530870740393548e-01, 1.600000000000000089e+00, 2.783663390284290440e+00
8.845829568408593246e+00, 2.696369859644629940e+00, 4.455501510601961312e-01, 1.600000000000000089e+00, 3.000000000000000000e+00
9.082559596260139756e+00, 2.696369859644629940e+00, 4.278888612447982465e-01, 1.600000000000000089e+00, 3.216336609715709116e+00
9.300530491491439733e+00, 2.696369859644629940e+00, 4.075528571084883755e-01, 1.600000000000000089e+00, 3.415838762408752949e+00
9.486777251510590148e+00, 2.696369859644629940e+00, 3.876462488598165224e-01, 1.600000000000000089e+00, 3.586533649582798411e+00
9.636014540610929657e+00, 2.696369859644629940e+00, 3.701677711931543047e-01, 1.600000000000000089e+00, 3.723464124463156111e+00
9.749555100950850317e+00, 2.696369859644629940e+00, 3.559735454267069499e-01, 1.600000000000000089e+00, 3.827739635619072267e+00
9.832576228451525679e+00, 2.696369859644629940e+00, 3.450924803179968303e-01, 1.600000000000000089e+00, 3.904044169930655173e+00
9.891536436133142374e+00, 2.696369859644629940e+00, 3.370957874176063740e-01, 1.600000000000000089e+00, 3.958266880232111262e+00
9.932548660183345035e+00, 2.696369859644629940e+00, 3.313999999999999724e-01, 1.600000000000000089e+00, 4.000000000000000000e+00
9.932548660183345035e+00, 3.595159812859506143e+00, 3.313999999999999169e-01, 1.800000000000000044e+00, 0.000000000000000000e+00
9.891536436133142374e+00, 3.595159812859506587e+00, 3.257042125823936263e-01, 1.800000000000000044e+00, 4.173311976788848798e-02
9.832576228451523903e+00, 3.595159812859506587e+00, 3.177075196820031699e-01, 1.800000000000000044e+00, 9.595583006934514658e-02
9.749555100950850317e+00, 3.595159812859505699e+00, 3.068264545732932724e-01, 1.800000000000000044e+00, 1.722603643809274832e-01
9.636014540610929657e+00, 3.595159812859506587e+00, 2.926322288068458066e-01, 1.800000000000000044e+00, 2.765358755368439447e-01
9.486777251510593700e+00, 3.595159812859506587e+00, 2.751537511401834779e-01, 1.800000000000000044e+00, 4.134663504172014781e-01
9.300530491491441509e+00, 3.595159812859506143e+00, 2.552471428915116802e-01, 1.800000000000000044e+00, 5.841612375912467181e-01
9.082559596260139756e+00, 3.595159812859506143e+00, 2.349111387552018093e-01, 1.800000000000000044e+00, 7.836633902842906618e-01
8.845829568408591470e+00, 3.595159812859506143e+00, 2.172498489398038690e-01, 1.800000000000000044e+00, 1.000000000000000000e+00
8.608724743323090678e+00, 3.595159812859505699e+00, 2.057469129259606455e-01, 1.800000000000000044e+00, 1.216336609715709338e+00
8.389838166167681521e+00, 3.595159812859506587e+00, 2.029415301728902943e-01, 1.800000000000000044e+00, 1.415838762408753171e+00
8.202660662297247995e+00, 3.595159812859506587e+00, 2.093459810805655685e-01, 1.800000000000000044e+00, 1.586533649582798411e+00
8.053104992488972158e+00, 3.595159812859506143e+00, 2.235594541547456515e-01, 1.800000000000000044e+00, 1.723464124463156111e+00
7.940461553413651785e+00, 3.595159812859506587e+00, 2.434438557936713099e-01, 1.800000000000000044e+00, 1.827739635619072489e+00
7.860343195182318610e+00, 3.595159812859506587e+00, 2.675237102593392424e-01, 1.800000000000000044e+00, 1.904044169930654951e+00
7.808561016842351599e+00, 3.595159812859506587e+00, 2.963430181614178371e-01, 1.800000000000000044e+00, 1.958266880232111484e+00
7.788999999999999702e+00, 3.595159812859506143e+00, 3.313999999999999169e-01, 1.800000000000000044e+00, 2.000000000000000000e+00
7.808561016842350710e+00, 3.595159812859506587e+00, 3.664569818385817745e-01, 1.800000000000000044e+00, 2.041733119767888294e+00
7.860343195182318610e+00, 3.595159812859506587e+00, 3.952762897406606468e-01, 1.800000000000000044e+00, 2.095955830069344827e+00
7.940461553413650009e+00, 3.595159812859506143e+00, 4.193561442063285516e-01, 1.800000000000000044e+00, 2.172260364380927289e+00
8.053104992488972158e+00, 3.595159812859506143e+00, 4.392405458452544043e-01, 1.800000000000000044e+00, 2.276535875536843889e+00
8.202660662297246219e+00, 3.595159812859506143e+00, 4.534540189194343762e-01, 1.800000000000000044e+00, 2.413466350417201589e+00
8.389838166167676192e+00, 3.595159812859506143e+00, 4.598584698271096505e-01, 1.800000000000000044e+00, 2.584161237591246607e+00
8.608724743323092454e+00, 3.595159812859506143e+00, 4.570530870740393548e-01, 1.800000000000000044e+00, 2.783663390284290440e+00
8.845829568408593246e+00, 3.595159812859506143e+00, 4.455501510601961312e-01, 1.800000000000000044e+00, 3.000000000000000000e+00
9.082559596260139756e+00, 3.595159812859505699e+00, 4.278888612447982465e-01, 1.800000000000000044e+00, 3.216336609715709116e+00
9.300530491491439733e+00, 3.595159812859506143e+00, 4.075528571084883755e-01, 1.800000000000000044e+00, 3.415838762408752949e+00
9.486777251510590148e+00, 3.595159812859505699e+00, 3.876462488598166334e-01, 1.800000000000000044e+00, 3.586533649582798411e+00
9.636014540610929657e+00, 3.595159812859506143e+00, 3.701677711931543047e-01, 1.800000000000000044e+00, 3.723464124463156111e+00
9.749555100950850317e+00, 3.595159812859506587e+00, 3.559735454267069499e-01, 1.800000000000000044e+00, 3.827739635619072267e+00
9.832576228451525679e+00, 3.595159812859506143e+00, 3.450924803179968303e-01, 1.800000000000000044e+00, 3.904044169930655173e+00
9.891536436133142374e+00, 3.595159812859506143e+00, 3.370957874176063740e-01, 1.800000000000000044e+00, 3.958266880232111262e+00
9.932548660183345035e+00, 3.595159812859506143e+00, 3.313999999999999169e-01, 1.800000000000000044e+00, 4.000000000000000000e+00
9.932548660183345035e+00, 4.493949766074382346e+00, 3.313999999999999724e-01, 2.000000000000000000e+00, 0.000000000000000000e+00
9.891536436133142374e+00, 4.493949766074382346e+00, 3.257042125823936263e-01, 2.000000000000000000e+00, 4.173311976788848798e-02
9.832576228451523903e+00, 4.493949766074382346e+00, 3.177075196820031699e-01, 2.000000000000000000e+00, 9.595583006934514658e-02
9.749555100950850317e+00, 4.493949766074381458e+00, 3.068264545732932724e-01, 2.000000000000000000e+00, 1.722603643809274832e-01
9.636014540610929657e+00, 4.493949766074382346e+00, 2.926322288068458066e-01, 2.000000000000000000e+00, 2.765358755368439447e-01
9.486777251510593700e+00, 4.493949766074382346e+00, 2.751537511401834779e-01, 2.000000000000000000e+00, 4.134663504172014781e-01
9.300530491491441509e+00, 4.493949766074382346e+00, 2.552471428915116802e-01, 2.000000000000000000e+00, 5.841612375912467181e-01
9.082559596260139756e+00, 4.493949766074382346e+00, 2.349111387552018093e-01, 2.000000000000000000e+00, 7.836633902842906618e-01
8.845829568408591470e+00, 4.493949766074382346e+00, 2.172498489398038690e-01, 2.000000000000000000e+00, 1.000000000000000000e+00
8.608724743323090678e+00, 4.493949766074382346e+00, 2.057469129259606455e-01, 2.000000000000000000e+00, 1.216336609715709338e+00
8.389838166167681521e+00, 4.493949766074382346e+00, 2.029415301728902943e-01, 2.000000000000000000e+00, 1.415838762408753171e+00
8.202660662297247995e+00, 4.493949766074382346e+00, 2.093459810805655685e-01, 2.000000000000000000e+00, 1.586533649582798411e+00
8.053104992488972158e+00, 4.493949766074382346e+00, 2.235594541547456515e-01, 2.000000000000000000e+00, 1.723464124463156111e+00
7.940461553413651785e+00, 4.493949766074382346e+00, 2.434438557936713099e-01, 2.000000000000000000e+00, 1.827739635619072489e+00
7.860343195182318610e+00, 4.493949766074382346e+00, 2.675237102593392424e-01, 2.000000000000000000e+00, 1.904044169930654951e+00
7.808561016842350710e+00, 4.493949766074382346e+00, 2.963430181614178371e-01, 2.000000000000000000e+00, 1.958266880232111484e+00
7.788999999999999702e+00, 4.493949766074382346e+00, 3.313999999999999724e-01, 2.000000000000000000e+00, 2.000000000000000000e+00
7.808561016842350710e+00, 4.493949766074382346e+00, 3.664569818385817745e-01, 2.000000000000000000e+00, 2.041733119767888294e+00
7.860343195182318610e+00, 4.493949766074382346e+00, 3.952762897406606468e-01, 2.000000000000000000e+00, 2.095955830069344827e+00
7.940461553413650009e+00, 4.493949766074382346e+00, 4.193561442063285516e-01, 2.000000000000000000e+00, 2.172260364380927289e+00
8.053104992488972158e+00, 4.493949766074382346e+00, 4.392405458452542932e-01, 2.000000000000000000e+00, 2.276535875536843889e+00
8.202660662297246219e+00, 4.493949766074381458e+00, 4.534540189194343762e-01, 2.000000000000000000e+00, 2.413466350417201589e+00
8.389838166167676192e+00, 4.493949766074382346e+00, 4.598584698271096505e-01, 2.000000000000000000e+00, 2.584161237591246607e+00
8.608724743323092454e+00, 4.493949766074382346e+00, 4.570530870740393548e-01, 2.000000000000000000e+00, 2.783663390284290440e+00
8.845829568408593246e+00, 4.493949766074382346e+00, 4.455501510601961312e-01, 2.000000000000000000e+00, 3.000000000000000000e+00
9.082559596260139756e+00, 4.493949766074382346e+00, 4.278888612447982465e-01, 2.000000000000000000e+00, 3.216336609715709116e+00
9.300530491491439733e+00, 4.493949766074382346e+00, 4.075528571084883755e-01, 2.000000000000000000e+00, 3.415838762408752949e+00
9.486777251510590148e+00, 4.493949766074382346e+00, 3.876462488598165224e-01, 2.000000000000000000e+00, 3.586533649582798411e+00
9.636014540610929657e+00, 4.493949766074382346e+00, 3.701677711931543047e-01, 2.000000000000000000e+00, 3.723464124463156111e+00
9.749555100950850317e+00, 4.493949766074382346e+00, 3.559735454267069499e-01, 2.000000000000000000e+00, 3.827739635619072267e+00
9.832576228451525679e+00, 4.493949766074382346e+00, 3.450924803179968303e-01, 2.000000000000000000e+00, 3.904044169930655173e+00
9.891536436133142374e+00, 4.493949766074382346e+00, 3.370957874176063740e-01, 2.000000000000000000e+00, 3.958266880232111262e+00
9.932548660183345035e+00, 4.493949766074382346e+00, 3.313999999999999724e-01, 2.000000000000000000e+00, 4.000000000000000000e+00
SURFACE_FACE,5,32
# nx,ny,nz,area
1.375599643236427860e-01, -6.117495081879298707e-17, -9.904934407734754531e-01, 3.721516308733419792e-02
1.343981395088542641e-01, -0.000000000000000000e+00, -9.909274141411965608e-01, 5.347802628876542619e-02
1.299524171647205850e-01, -0.000000000000000000e+00, -9.915202313987580007e-01, 7.525671482962154046e-02
1.240489819904868202e-01, -0.000000000000000000e+00, -9.922760956846253810e-01, 1.028434680223742348e-01
1.163236263000677617e-01, -0.000000000000000000e+00, -9.932113641941487936e-01, 1.350497798595326759e-01
1.062776449916087440e-01, -0.000000000000000000e+00, -9.943364934342084904e-01, 1.683501690115853100e-01
9.289346782814883463e-02, -0.000000000000000000e+00, -9.956760535610268414e-01, 1.967608340348005747e-01
7.439843356404433894e-02, -0.000000000000000000e+00, -9.972285962021026906e-01, 2.133618825889830595e-01
4.845714581922604819e-02, -0.000000000000000000e+00, -9.988252625054364620e-01, 2.133580743753552833e-01
1.281555225682001406e-02, -0.000000000000000000e+00, -9.999178774381188850e-01, 1.967492139903755932e-01
-3.419591096470061403e-02, 0.000000000000000000e+00, -9.994151488111905346e-01, 1.683317089466760674e-01
-9.461169239675357168e-02, 0.000000000000000000e+00, -9.955142528672416002e-01, 1.350248206721811894e-01
-1.738374560144159420e-01, 0.000000000000000000e+00, -9.847743593770281745e-01, 1.028081106828538094e-01
-2.878341730934693699e-01, 0.000000000000000000e+00, -9.576802643886939137e-01, 7.519166691020595650e-02
-4.863059701236352450e-01, 4.805644149561213446e-16, -8.737885919500838483e-01, 5.326380096548862658e-02
-8.732578089028877333e-01, -3.009410322086242669e-17, -4.872584521484749631e-01, 3.608197114909258985e-02
-8.732578089028957269e-01, -0.000000000000000000e+00, 4.872584521484604192e-01, 3.608197114909218045e-02
-4.863059701236387977e-01, -0.000000000000000000e+00, 8.737885919500818499e-01, 5.326380096548909149e-02
-2.878341730934748655e-01, -0.000000000000000000e+00, 9.576802643886921373e-01, 7.519166691020441606e-02
